FECHA DE CORTE,FK_FUE_FINANCIAMIENTO,VC_RUC_ENTIDAD,CH_VIATICOS_TIPO,CH_VIATICOS_RUTA,VC_VIATICOS_AREA,UUID,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,DT_VIATICOS_FECHAS,VIATICOS_FECHAS_RETORNO,VC_VIATICOS_RUTA,VC_VIATICOS_AUTORIZACION,DC_VIATICOS_COSTO_PASAJES_N,DC_VIATICOS_VIA_N,DC_VIATICOS_TOTAL_N,VC_VIATICOS_RESOLUCION
20230717,9,20145496170,1,2,[05602] UNIDAD DE TRANSPORTES,AA1P6l5HU1z8Y,PUNO,PUNO,PUNO,210101,20180803,20180811,PUNO-CUSCO-PUNO,DECANATO,0.0,1000.0,1000.0,OFICIO 0386-2018-D-FICA-UNA
20230717,9,20145496170,1,2,[00903] UNIDAD DE TESORERIA,mU4p3g5Ob9U0d,PUNO,PUNO,PUNO,210101,20180828,20180901,PUNO-HUARAZ-PUNO,JEFE DE OFICINA,966.08,1675.0,2641.08,OFICIO 299-2018-OT-OGGF-UNA-PUNO
20230717,9,20145496170,1,2,[00903] UNIDAD DE TESORERIA,pB6A4T8tv6b2G,PUNO,PUNO,PUNO,210101,20180828,20180901,PUNO-HUARAZ-PUNO,JEFE DE OFICINA,966.08,1675.0,2641.08,OFICIO 299-2018-OT-OGGF-UNA-PUNO
20230717,9,20145496170,1,2,[0654] OFICINA GENERAL DE CONTADURIA,ZO3c9t3sC7S0g,PUNO,PUNO,PUNO,210101,20180828,20180902,PUNO-HUARAZ-PUNO,JEFE DE OFICINA,546.58,1800.0,2346.58,OFICIO 174-2018-OGC-UNA
20230717,9,20145496170,1,2,[02105] MAESTRIA CONTABILIDAD Y ADMINISTRACION,UQ6Z1W2uJ7w9m,PUNO,PUNO,PUNO,210101,20180829,20180901,PUNO-HUARAZ-PUNO,DIRECTOR POSGRADO,0.0,1800.0,1800.0,R. DIRECTORAL 0968-2018-DG-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[00901] UNIDAD DE ABASTECIMIENTO,XZ0F1r7AT2j4l,PUNO,PUNO,PUNO,210101,20180828,20180902,PUNO-HUARAZ-PUNO,JEFE DE OFICINA,513.6,1920.0,2433.6,OFICIO 257-2018-OL-OGGF-UNA-P.
20230717,9,20145496170,1,2,[00910] OFICINA DE GESTION AMBIENTAL,co1u6S5Rg9C5N,PUNO,PUNO,PUNO,210101,20180822,20180824,PUNO-TRUJILLO-PUNO,JEFE DE OFICINA,0.0,1800.0,1800.0,OFICIO 025-2018-J-OCGAS-UNAP.
20230717,9,20145496170,1,2,[02105] MAESTRIA CONTABILIDAD Y ADMINISTRACION,OI2L3p0tF4M0p,PUNO,PUNO,PUNO,210101,20180828,20180902,PUNO-HUARAZ-PUNO,DIRECTOR POSGRADO,0.0,1200.0,1200.0,R. DIRECTORAL 0970-2018-DG-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[02105] MAESTRIA CONTABILIDAD Y ADMINISTRACION,lD5N3d8VT6Y8q,PUNO,PUNO,PUNO,210101,20180828,20180902,PUNO-HUARAZ-PUNO,DIRECTOR POSGRADO,0.0,2500.0,2500.0,R. DIRECTORAL 0967-2018-DG-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[02105] MAESTRIA CONTABILIDAD Y ADMINISTRACION,qr7r7Q6Fl2J4U,PUNO,PUNO,PUNO,210101,20180828,20180901,PUNO-HUARAZ-PUNO,DIRECTOR POSGRADO,0.0,1800.0,1800.0,R. DIRECTORAL 0990-2018-DG-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[00903] UNIDAD DE TESORERIA,Gh6t9U7lb3h8D,PUNO,PUNO,PUNO,210101,20180828,20180902,PUNO-HUARAZ-PUNO,JEFE DE OFICINA,578.44,1920.0,2498.44,PLANILLA AUTORIZACION VIAJE/AUTORIZA JEFE INMEDIATO
20230717,9,20145496170,1,2,[02105] MAESTRIA CONTABILIDAD Y ADMINISTRACION,EL5n9U3Aw9w3I,PUNO,PUNO,PUNO,210101,20180828,20180902,PUNO-HUARAZ-PUNO,DIRECTOR POSGRADO,0.0,1800.0,1800.0,R. DIRECTORAL 0987-2018-DG-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[04800] INSTITUTO DE INVESTIGACION BOVINO Y OVINOS IIBO,hO1H3r5tF4D2z,PUNO,PUNO,PUNO,210101,20180822,20180825,PUNO-HUANCAYO-PUNO,DECANATO,0.0,500.0,500.0,R. DECANATO 301-2018-D-FMVZ-UNA-PUNO
20230717,9,20145496170,1,2,[04800] INSTITUTO DE INVESTIGACION BOVINO Y OVINOS IIBO,eR8J5S2Qy3I8T,PUNO,PUNO,PUNO,210101,20180822,20180825,PUNO-HUANCAYO-PUNO,DECANATO,0.0,500.0,500.0,R. DECANATO 301-2018-D-FMVZ-UNA-PUNO
20230717,9,20145496170,1,2,[02105] MAESTRIA CONTABILIDAD Y ADMINISTRACION,om8d2R2BF8s6C,PUNO,PUNO,PUNO,210101,20180828,20180902,PUNO-HUARAZ-PUNO,DIRECTOR POSGRADO,0.0,1200.0,1200.0,R. DIRECTORAL 0992-2018-DG-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[02105] MAESTRIA CONTABILIDAD Y ADMINISTRACION,rG7s5q8kO4A1N,PUNO,PUNO,PUNO,210101,20180828,20180902,PUNO-HUARAZ-PUNO,DIRECTOR POSGRADO,0.0,1800.0,1800.0,R. DIRECTORAL 0988-2018-DG-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[02105] MAESTRIA CONTABILIDAD Y ADMINISTRACION,ck3v5K6tf9e4G,PUNO,PUNO,PUNO,210101,20180828,20180902,PUNO-HUARAZ-PUNO,DIRECTOR POSGRADO,0.0,1800.0,1800.0,R. DIRECTORAL 0969-2018-DG-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[02105] MAESTRIA CONTABILIDAD Y ADMINISTRACION,wM0G1r4zm6u5W,PUNO,PUNO,PUNO,210101,20180828,20180902,PUNO-HUARAZ-PUNO,DIRECTOR POSGRADO,0.0,1800.0,1800.0,R. DIRECTORAL 0983-2018-DG-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[0662] CPBS INSTITUTO DE INFORMATICA,XX3N9w1lE1v8J,PUNO,PUNO,PUNO,210101,20180828,20180902,PUNO-HUARAZ-PUNO,JEFE DE OFICINA,774.22,2150.0,2924.22,PLANILLA AUTORIZACION VIAJE/AUTORIZA DGA
20230717,9,20145496170,1,2,[02105] MAESTRIA CONTABILIDAD Y ADMINISTRACION,RA2O2h1aX3u1N,PUNO,PUNO,PUNO,210101,20180828,20180901,PUNO-HUARAZ-PUNO,DIRECTOR POSGRADO,0.0,1200.0,1200.0,R. DIRECTORAL 0993-2018-DG-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[02105] MAESTRIA CONTABILIDAD Y ADMINISTRACION,Qv1u0u1hm2j5Q,PUNO,PUNO,PUNO,210101,20180828,20180901,PUNO-HUARAZ-PUNO,DIRECTOR POSGRADO,0.0,1800.0,1800.0,R. DIRECTORAL 0984-2018-DG-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[02105] MAESTRIA CONTABILIDAD Y ADMINISTRACION,QS8a4Y8RS0F8D,PUNO,PUNO,PUNO,210101,20180828,20180902,PUNO-HUARAZ-PUNO,DIRECTOR POSGRADO,0.0,1200.0,1200.0,R. DIRECTORAL 0994-2018-DG-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[02105] MAESTRIA CONTABILIDAD Y ADMINISTRACION,eN7n9h2Qc5a3d,PUNO,PUNO,PUNO,210101,20180828,20180902,PUNO-HUARAZ-PUNO,DIRECTOR POSGRADO,0.0,1800.0,1800.0,R. DIRECTORAL 0986-2018-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[02105] MAESTRIA CONTABILIDAD Y ADMINISTRACION,gw3y7d4hB8R0k,PUNO,PUNO,PUNO,210101,20180828,20180902,PUNO-HUARAZ-PUNO,DIRECTOR POSGRADO,0.0,1800.0,1800.0,R. DIRECTORAL 0985-2018-DG-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[02113] MAESTRIA EN EDUCACION,ZX6t3r1il0y3L,PUNO,PUNO,PUNO,210101,20180720,20180724,PUNO-LIMA-PUNO,DIRECTOR POSGRADO,0.0,1500.0,1500.0,R. DIRECTORAL 0881-2018-DG-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[02105] MAESTRIA CONTABILIDAD Y ADMINISTRACION,UN8N8r3tu0Z8Q,PUNO,PUNO,PUNO,210101,20180828,20180902,PUNO-LIMA-PUNO,DIRECTOR POSGRADO,0.0,1800.0,1800.0,R. DIRECTORAL 0982-2018-DG-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[02105] MAESTRIA CONTABILIDAD Y ADMINISTRACION,vz3I6J2lA2J6O,PUNO,PUNO,PUNO,210101,20180828,20180902,PUNO-LIMA-PUNO,DIRECTOR POSGRADO,0.0,1800.0,1800.0,R. DIRECTORAL 0989-2018-DG-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[02105] MAESTRIA CONTABILIDAD Y ADMINISTRACION,AL0I1e3eU4K6d,PUNO,PUNO,PUNO,210101,20180828,20180903,PUNO-HUARAZ-PUNO,DIRECTOR POSGRADO,0.0,1800.0,1800.0,R. DIRECTORAL 0995-2018-DG-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[02121] MAESTRIA EN CIENCIAS DE LA NUTRICION,Nf2m3V6Pv5y0x,PUNO,PUNO,PUNO,210101,20180620,20180623,PUNO-LIMA-PUNO,DIRECTOR POSGRADO,0.0,1500.0,1500.0,R. DIRECTORAL 0716-2018-DG-EPG-UNA-PUNO
20230717,9,20145496170,1,2,[02113] MAESTRIA EN EDUCACION,dm0q4V5Lu9y5E,PUNO,PUNO,PUNO,210101,20180903,20180908,PUNO-LIMA-PUNO,DIRECTOR POSGRADO,0.0,2500.0,2500.0,R. DIRECTORAL 1047-2018-DG-EPG-UNA-PUNO
20230717,0,20145496170,1,2,[13301] ESCUELA PROF. ING. GEOLOGICA,iR8f0o6Zf1T1c,PUNO,PUNO,PUNO,210101,20180921,20180928,PUNO-LIMA-PUNO,DECANATO,0.0,800.0,800.0,R. DECANATO 155-2018-D-FIGIM-UNA-PUNO
20230717,0,20145496170,1,2,[12803] ESCUELA PROF. ANTROPOLOGIA,dK2O1M0dg9f4X,PUNO,PUNO,PUNO,210101,20180909,20180915,PUNO-AREQUIPA-PUNO,DECANATO,0.0,900.0,900.0,R. DECANAL 386-2018-D-FCS-UNA
20230717,0,20145496170,1,2,[13301] ESCUELA PROF. ING. GEOLOGICA,Kj2t1d2Bx9O1U,PUNO,PUNO,PUNO,210101,20180922,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,800.0,800.0,R. DECANATO 147-2018-D-FIGIM-UNA-PUNO
20230717,0,20145496170,1,2,[13301] ESCUELA PROF. ING. GEOLOGICA,OH9G0D2xe7Z4x,PUNO,PUNO,PUNO,210101,20180921,20181001,PUNO-LIMA-PUNO,DECANATO,0.0,800.0,800.0,R. DECANATO 155-2018-D-FIGIM-UNA-PUNO
20230717,0,20145496170,1,2,[13301] ESCUELA PROF. ING. GEOLOGICA,hW3E8p1Gw3A0U,PUNO,PUNO,PUNO,210101,20180922,20180928,PUNO-LIMA-PUNO,DECANATO,0.0,800.0,800.0,R. DECANATO 155-2018-D-FIGIM-UNA-PUNO
20230717,0,20145496170,1,2,[13301] ESCUELA PROF. ING. GEOLOGICA,qi2f7K2wQ8L6v,PUNO,PUNO,PUNO,210101,20180922,20180928,PUNO-LIMA-PUNO,DECANATO,0.0,800.0,800.0,R. DECANATO 155-2018-D-FIGIM-UNA-PUNO
20230717,0,20145496170,1,2,[0710] ESCUELA PROF. DE ING. QUIMICA,Np8N3V4MI2j3m,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,600.0,600.0,R. DECANATO 148-2018-D-FIQ-UNA-PUNO
20230717,0,20145496170,1,2,[0710] ESCUELA PROF. DE ING. QUIMICA,kP9e4M8Fk9x0E,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,600.0,600.0,R. DECANATO 120-2018-D-FIQ-UNA-PUNO
20230717,0,20145496170,1,2,[0710] ESCUELA PROF. DE ING. QUIMICA,Rm4W4w8Bk6d8F,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,600.0,600.0,R. DECANATO 136-2018-D-FIQ-UNA-PUNO
20230717,0,20145496170,1,2,[0710] ESCUELA PROF. DE ING. QUIMICA,HX8k4L4yq9w1r,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,600.0,600.0,R. DECANATO 144-2018-D-FIQ-UNA-PUNO
20230717,0,20145496170,1,2,[0710] ESCUELA PROF. DE ING. QUIMICA,aE8S9v4Vn0C6H,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,600.0,600.0,R. DECANATO 132-2018-D-FIQ-UNA-PUNO
20230717,0,20145496170,1,2,[0710] ESCUELA PROF. DE ING. QUIMICA,zw4g0V6il5W3b,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,600.0,600.0,R. DECANATO 126-2018-D-FIQ-UNA-PUNO
20230717,0,20145496170,1,2,[0710] ESCUELA PROF. DE ING. QUIMICA,cb3W7B1uo1U9i,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,600.0,600.0,R. DECANATO 142-2018-D-FIQ-UNA-PUNO
20230717,0,20145496170,1,2,[0710] ESCUELA PROF. DE ING. QUIMICA,IW0C4H3RI3T8Y,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,600.0,600.0,R. DECANATO 146-2018-D-FIQ-UNA-PUNO
20230717,0,20145496170,1,2,[0710] ESCUELA PROF. DE ING. QUIMICA,jp7B8j6le9G7G,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,600.0,600.0,R. DECANATO 134-2018-D-FIQ-UNA-PUNO
20230717,0,20145496170,1,2,[0710] ESCUELA PROF. DE ING. QUIMICA,ZC5F5x1jA7A4D,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,600.0,600.0,R. DECANATO 150-2018-D-FIQ-UNA-PUNO
20230717,0,20145496170,1,2,[12402] ESCUELA PROF. ADMINISTRACION,YR0z4Q7ff9j1e,PUNO,PUNO,PUNO,210101,20180915,20180922,PUNO-LIMA-PUNO,DECANATO,0.0,1000.0,1000.0,R. DECANAL N° 386-2018-D-FCCA-UNA
20230717,0,20145496170,1,2,[0710] ESCUELA PROF. DE ING. QUIMICA,uj2C7Y5oZ8I7Y,PUNO,PUNO,PUNO,210101,20180926,20180929,PUNO-LIMA-PUNO,DECANATO,0.0,600.0,600.0,R. DECANATO 124-2018-D-FIQ-UNA-PUNO
20230717,0,20145496170,1,2,[0710] ESCUELA PROF. DE ING. QUIMICA,nX3h2h9ud8N9p,PUNO,PUNO,PUNO,210101,20180926,20180929,PUNO-LIMA-PUNO,DECANATO,0.0,600.0,600.0,R. DECANATO 128-2018-D-FIQ-UNA-PUNO
20230717,0,20145496170,1,2,[13301] ESCUELA PROF. ING. GEOLOGICA,Ud7D4G5aR4U4k,PUNO,PUNO,PUNO,210101,20180921,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,800.0,800.0,R. DECANATO 281-2018-D-FIGIM-UNA-PUNO
20230717,0,20145496170,1,2,[13301] ESCUELA PROF. ING. GEOLOGICA,me4u4Z9pG8R9a,PUNO,PUNO,PUNO,210101,20180921,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,800.0,800.0,R. DECANATO 176-2018-D-FIGIM-UNA-PUNO
20230717,0,20145496170,1,2,[13301] ESCUELA PROF. ING. GEOLOGICA,Vz9Q3S6Xr7f1c,PUNO,PUNO,PUNO,210101,20180921,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,600.0,600.0,R. DECANATO 161-2018-D-FIGIM-UNA-PUNO
20230717,0,20145496170,1,2,[01301] UNIDAD DE PUBLICACIONES,Mk9f9p3nO6o4J,PUNO,PUNO,PUNO,210101,20180927,20180930,PUNO-LIMA-PUNO,JEFE DE OFICINA,0.0,500.0,500.0,OFICIO 025-2018-OP-DURA-UNA
20230717,0,20145496170,1,2,[01301] UNIDAD DE PUBLICACIONES,Gw9c8u5eF1P3G,PUNO,PUNO,PUNO,210101,20180927,20180930,PUNO-LIMA-PUNO,JEFE DE OFICINA,0.0,500.0,500.0,OFICIO 025-2018-OP-DURA-UNA
20230717,0,20145496170,1,2,[01301] UNIDAD DE PUBLICACIONES,JR3k2H4UT2A6s,PUNO,PUNO,PUNO,210101,20180927,20180930,PUNO-LIMA-PUNO,JEFE DE OFICINA,0.0,500.0,500.0,OFICIO 025-2018-OP-DURA-UNA
20230717,0,20145496170,1,2,[00901] UNIDAD DE ABASTECIMIENTO,Pp1x1q3bl1s6Z,PUNO,PUNO,PUNO,210101,20181003,20181006,PUNO-LIMA-PUNO,JEFE DE OFICINA,525.19,660.0,1185.19,CARTA 022-2018-DELL-SIAF-OA-OGGF-UNA-P.
20230717,0,20145496170,1,2,[0703] ESCUELA PROF DE BIOLOGIA,VM5z7E6ZB8d6w,PUNO,PUNO,PUNO,210101,20180926,20180929,PUNO-LIMA-PUNO,DECANATO,0.0,700.0,700.0,R. DECANATO 161-2018-D-FCCBB-UNA
20230717,0,20145496170,1,2,[13800] FACULTAD DE INGENIERIA AGRICOLA,QP0G8j7yN7G1d,PUNO,PUNO,PUNO,210101,20181002,20181006,PUNO-AREQUIPA-PUNO,DECANATO,0.0,700.0,700.0,R. DECANATO 238-2018-D-FIA-UNA-PUNO
20230717,9,20145496170,1,2,[00100] RECTORADO,Bd4o7H4SN1L9k,PUNO,PUNO,PUNO,210101,20180905,20180908,PUNO-LIMA-PUNO,RECTORADO,1198.9,1140.0,2338.9,PLANILLA AUTORIZACION VIAJE /AUTORIZA TITULAR ENTIDAD
20230717,9,20145496170,1,2,[12505] COMPLEMENTACION ACADEMICA,qN9V9q2Wn5z9w,PUNO,PUNO,PUNO,210101,20180917,20180923,PUNO-LIMA-PUNO,DECANATO,0.0,2000.0,2000.0,R. DECANATO 502-2018-D-FCEDUC-UNA
20230717,9,20145496170,1,2,[0654] OFICINA GENERAL DE CONTADURIA,SW6t5R9xE6o2H,PUNO,PUNO,PUNO,210101,20180912,20180915,PUNO-LIMA-PUNO,JEFE DE OFICINA,555.02,1340.2,1895.22,OFICIO 208-2018-OGC-UNA.
20230717,9,20145496170,1,2,[0648] OFICINA DE SECRETARIA GENERAL,Dv5B7f0wq5F7G,PUNO,PUNO,PUNO,210101,20180911,20180914,PUNO-AREQUIPA-PUNO,RECTORADO,0.0,950.0,950.0,PLANILLA AUTORIZACION VIAJE/AUTORIZA TITULAR ENTIDAD
20230717,9,20145496170,1,2,[02110] MAESTRIA QUIMICA,Cq4p6N9sX6j0S,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,300.0,300.0,R. DECANATO 149-2018-D-FIQ-UNA-PUNO
20230717,9,20145496170,1,2,[02110] MAESTRIA QUIMICA,Fu4e7g7tC7H7W,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,300.0,300.0,R. DECANATO 121-2018-D-FIQ-UNA-PUNO
20230717,9,20145496170,1,2,[02110] MAESTRIA QUIMICA,Ml7E3P8te5z6c,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,300.0,300.0,R. DECANATO 137-2018-D-FIQ-UNA-PUNO
20230717,9,20145496170,1,2,[02110] MAESTRIA QUIMICA,Wg9c7E7DS2t0G,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,300.0,300.0,R. DECANATO 145-2018-D-FIQ-UNA-PUNO
20230717,9,20145496170,1,2,[02110] MAESTRIA QUIMICA,AQ3h1l0Dt9X6A,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,300.0,300.0,R. DECANATO 133-2018-D-FIQ-UNA-PUNO
20230717,9,20145496170,1,2,[00543] VICE RECTORADO DE INVESTIGACION,ol7t2Z7bg0j8s,PUNO,PUNO,PUNO,210101,20181115,20181117,PUNO-CAJAMARCA-PUNO,VICERRECTORADO,1008.56,500.0,1508.56,OFICIO 250-2018-VRI-UNA-PUNO
20230717,9,20145496170,1,2,[00543] VICE RECTORADO DE INVESTIGACION,UM1c1a6VC0I5c,PUNO,PUNO,PUNO,210101,20181108,20181110,PUNO-CUSCO-PUNO,VICERRECTORADO,0.0,750.0,750.0,OFICIO 251-2018-VRI-UNA-PUNO
20230717,9,20145496170,1,2,[12508] SEGUNDA ESPECIALIZACION-EDUCACION,ZL8v0M3ir7o7X,PUNO,PUNO,PUNO,210101,20180918,20180921,PUNO-CUSCO-PUNO,DECANATO,0.0,800.0,800.0,R. DECANATO 515-2018-D-FCEDUC-UNA
20230717,9,20145496170,1,2,[12508] SEGUNDA ESPECIALIZACION-EDUCACION,yZ6l8j0Pa1h6S,PUNO,PUNO,PUNO,210101,20180918,20180921,PUNO-CUSCO-PUNO,DECANATO,0.0,800.0,800.0,R. DECANATO 514-2018-D-FCEDUC-UNA
20230717,9,20145496170,1,2,[00904] UNIDAD DE PATRIMONIO,Wo4F2p9bV6p8r,PUNO,PUNO,PUNO,210101,20180913,20180916,PUNO-LIMA-PUNO,JEFE DE OFICINA,568.3,1210.2,1778.5,OFICIO 308-2018-UP-OC-UNA
20230717,9,20145496170,1,2,[02110] MAESTRIA QUIMICA,dV2m6S1Hn2r9w,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,300.0,300.0,R. DECANATO 123-2018-D-FIQ-UNA-PUNO
20230717,9,20145496170,1,2,[02110] MAESTRIA QUIMICA,XN6K9d5Hg7X5t,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,300.0,300.0,R. DECANATO 127-2018-D-FIQ-UNA-PUNO
20230717,9,20145496170,1,2,[02110] MAESTRIA QUIMICA,De2t4G8RI3s1e,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,300.0,300.0,R. DECANATO 143-2018-D-FIQ-UNA-PUNO
20230717,9,20145496170,1,2,[02110] MAESTRIA QUIMICA,Bo5s7B1Yo5d2O,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,300.0,300.0,R. DECANATO 147-2018-D-FIQ-UNA-PUNO
20230717,9,20145496170,1,2,[02110] MAESTRIA QUIMICA,uQ7j5k1li9d7v,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,300.0,300.0,R. DECANATO 135-2018-D-FIQ-UNA-PUNO
20230717,9,20145496170,1,2,[02110] MAESTRIA QUIMICA,oB5e3w3Ky4C3j,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,300.0,300.0,R. DECANATO 151-2018-D-FIQ-UNA-PUNO
20230717,9,20145496170,1,2,[02110] MAESTRIA QUIMICA,cp7a1O5nX1r0z,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,300.0,300.0,R. DECANATO 139-2018-D-FIQ-UNA-PUNO
20230717,9,20145496170,1,2,[0710] ESCUELA PROF. DE ING. QUIMICA,yP5o2O2pd4X9y,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,600.0,600.0,R. DECANATO 122-2018-D-FIQ-UNA-PUNO
20230717,9,20145496170,1,2,[0710] ESCUELA PROF. DE ING. QUIMICA,df7t2w1zQ3i4u,PUNO,PUNO,PUNO,210101,20180926,20180930,PUNO-LIMA-PUNO,DECANATO,0.0,600.0,600.0,R. DECANATO 138-2018-D-FIQ-UNA-PUNO
20230717,9,20145496170,1,2,[02110] MAESTRIA QUIMICA,QR5x3x9zo0y6B,PUNO,PUNO,PUNO,210101,20180926,20180929,PUNO-LIMA-PUNO,DECANATO,0.0,300.0,300.0,R. DECANATO 125-2018-D-FIQ-UNA-PUNO
20230717,9,20145496170,1,2,[02110] MAESTRIA QUIMICA,Ez1e2y0Tw9N2Q,PUNO,PUNO,PUNO,210101,20180926,20180929,PUNO-LIMA-PUNO,DECANATO,0.0,300.0,300.0,R. DECANATO 129-2018-D-FIQ-UNA-PUNO
20230717,9,20145496170,1,2,[04800] INSTITUTO DE INVESTIGACION BOVINO Y OVINOS IIBO,os7u2w0YB4n7h,PUNO,PUNO,PUNO,210101,20180925,20180930,PUNO-CAJAMARCA-PUNO,DECANATO,0.0,1200.0,1200.0,R. DECANATO 352-2018-D-FMVZ-UNA-PUNO
20230717,9,20145496170,1,2,[00901] UNIDAD DE ABASTECIMIENTO,tz6Q3r3kg5f3j,PUNO,PUNO,PUNO,210101,20180921,20180929,PUNO-IQUITOS-PUNO,RECTORADO,0.0,900.0,900.0,R. RECTORAL 2337-2018-R-UNA
20230717,9,20145496170,1,2,[05602] UNIDAD DE TRANSPORTES,wO2h4V1Jr5d1X,PUNO,PUNO,PUNO,210101,20180921,20180929,PUNO-IQUITOS-PUNO,RECTORADO,0.0,900.0,900.0,R. RECTORAL 2337-2018-R-UNA
20230717,9,20145496170,1,2,[31000] UNIDAD DE TITULACIONES,YN1L6L9LM6x2Q,PUNO,PUNO,PUNO,210101,20180921,20180929,PUNO-IQUITOS-PUNO,RECTORADO,0.0,900.0,900.0,R. RECTORAL 2337-2018-R-UNA
20230717,9,20145496170,1,2,[0646] OFICINA DE TECNOLOGIA INFORMATICA Y TELECOMUNICACIONES,bz4A7E1CG2a4e,PUNO,PUNO,PUNO,210101,20180921,20180929,PUNO-IQUITOS-PUNO,RECTORADO,0.0,900.0,900.0,R. RECTORAL 2337-2018-R-UNA
20230717,9,20145496170,1,2,[01300] OFICINA DE RECURSOS DEL APRENDIZAJE - BIBLIOTECA,sL0z9I1Fc8c2Z,PUNO,PUNO,PUNO,210101,20180921,20180929,PUNO-IQUITOS-PUNO,RECTORADO,0.0,900.0,900.0,R. RECTORAL 2337-2018-R-UNA
20230717,9,20145496170,1,2,[02901] CIS FRIGORIFICO,HT6e5H0gO6P6I,PUNO,PUNO,PUNO,210101,20180921,20180929,PUNO-IQUITOS-PUNO,RECTORADO,0.0,900.0,900.0,R. RECTORAL 2337-2018-R-UNA
20230717,9,20145496170,1,2,[13700] FACULTAD DE ING. CIVIL Y ARQUITECTURA,QP1i5B6bb4s8I,PUNO,PUNO,PUNO,210101,20180921,20180929,PUNO-IQUITOS-PUNO,RECTORADO,0.0,900.0,900.0,R. RECTORAL 2337-2018-R-UNA
20230717,9,20145496170,1,2,"[0643] CIPBS PISCINA, SAUNA Y JACUZZI",jw2U2o9Ml0j6X,PUNO,PUNO,PUNO,210101,20180921,20180929,PUNO-IQUITOS-PUNO,RECTORADO,0.0,900.0,900.0,R. RECTORAL 2337-2018-R-UNA
20230717,9,20145496170,1,2,[01001] OFICINA DE RR.HH. (SNP SEGURIDAD),PD5Y5l2mj3v0r,PUNO,PUNO,PUNO,210101,20180921,20180929,PUNO-IQUITOS-PUNO,RECTORADO,0.0,900.0,900.0,R. RECTORAL 2337-2018-R-UNA
